Review,Score
"훌륭한 캐스팅에 적합한 잔인성이 돋보였다. 윤계상은 인생작이라 불릴 만큼 좋은 연기를 보여주었고 마동석은 대체 불가능한 캐릭터의 입지를 보였다.
하지만 러닝타임이 이만큼 길어야 하나 싶은 의문이 남는다.
ps. 연변사투리의 교과서같은 영화",3.5
인생영화... 취향저격 마동석 액션 통쾌,5
마이언맨?,3.5
마동석연기 너무 못한다,2.5
진실의 방으로...,3.5
환갑잔치 때 화장실 가느라 못봄;; 장첸 니 얼굴은 꼬질하면서 이빨은 나보다 하야면 되늬? 안되늬?,2.5
연기자 각각의 매력을 잘 살려낸 오락 액션 영화,4
"배우 자체가 매력적이다
인상적인 연기와 파괴력 쩌는 한방액션이 시원하다
하지만 클리셰는 지겹도록 반복된다
특히 캐릭터의 인간적인 면을 소소한 상납 쯤으로 표현하려한 시나리오는 분명히 문제가 있다",3
잔인하면 다야? 마블리가 다야,3.5
마동석멋있음,3.5
과한욕심없이 칠 때 치고 빠질 때 빠지는 매력.,3.5
이게 바로 한국의 액션이다 그지깡깽이들아,5
B급 액션 영화의 정석,4
"달콤  찌질한  윤계상이  언젠간  스윗하게  웃으며  넘길줄  알았는데...그는  장첸 그자체 잔인함으로  일관했다. 많은  인물들이  나오는  만큼  특징되고 일차원적인  캐릭터들로 쉽게 몰입하게 하는  장점이  있는  영화!
마블리  기획  꾸준히  해주세요~♥",3
마동석의 히어로물 재미는 있더라,4
소문난 잔치답게 잔뜩 차려져있는데 정작 맛이 없음,2
영화가 끝난 후 마동석이 맡은 배역의 극중 이름이 기억나지 않는다는 점이 모든 것을 설명해준다.,2.5
"강력반형사, 중국 동포, 여자, 폭력, 돈, (마동석 팔뚝)' 이 소비되는 전형적인 공식을 따르지만 그게 또 실화를 바탕으로 했다는 것이 오히려 현실적으로 다가온다. 배우 윤계상은 자신 내면의 모든 악을 끌어모아 터뜨렸고 그건 그를 전혀 새로운 배우로 보이게 만들었다.",5
생각보다 좋은 윤계상,3.5
"마동석 오빠 사랑해요!
근육이 너무 섹쉬해요 그리고 장첸오빠도
넘나 카리스마임..
그냥 너무웃긴데 너무잔인하며 너무재밋는영화!
믿고 보는 마동석영화?!??",4.5
"마동석 때문에 예매하고
윤계상에 홀려서 극장 밖으로 나옴.",3
간만에 제대로 된 한국 범죄영호ㅏ,4.5
"2004년의 이야기, 2004년의 시각",2.5
마블 캐릭터 같은 마블리 횽.,3
직설적이고 직선적이라 마음에 듬.,3.5
두시간동안 괴로웠다,0.5
잔인하지만 중간에 아재개그가 나오면 피식 웃곤 한다,3.5
이런 지저분하기만 한 영화가 6백만 관중이라니.,1
캐릭터 밸런싱에 실패한 대전격투게임 같은,3
"소재가 무엇보다 현실에서 가까이 직,간접적으로 겪을 수있는 범죄장르인데도 불편한 심리를 최소한으로 느끼면서 볼 수 있어서  너무 좋았다",4
"마동석에게 가장 최적화되었던 영화, 그가 가장 잘 할 수 있는 것을 보여주었다.
.
.
윤계상의 연기는 궤도에 올랐다",3.5
"어디서 많이 본 듯한 형사물.
그냥 무난.
생각보다 귀여운 마동석보다
이제는 '배우' 윤계상이 돋보이는 작품",3.5
마동석의 재확인 윤계상의 재발견,3.5
"흥행부도수표 배우 윤계상의 재발견
스토리는 현 시대에 맞게 각색된 
강철중시리즈와 조폭시리즈의 믹스정도",3
자극적인것만 필요로 하는 우리나라 액션영화...,2.5
"너 내가 누군지 아니? 장첸이요 장첸ㅜㅜㅜㅜ
ㅈㄴ 섹시해ㅜㅜㅜㅜㅜ 너 보러 한번 더 갈게여ㅜㅜㅜ
불편한 부분 생각보다 잔인한 부분 투머치였으나...
괜찮아 장첸이야...♥
+삼락씨? 아무튼 그 민머리 흑룡파 부하분 못 잊어
 진짜 조선족 데려온줄",4
장첸의 부하들이 진짜였다!,4
마동석의 절정과 마동석의 한계,3
잘모르겟다.. 내게는 딱 5점중 3점 이도저도 모르겟는 B급 영화같은느낌. 윤계상만 기억나는 영화,3
설날에 가족들이랑 보러 갈 범죄오락영화~,4
재밌게 봤습니다 뻔한 느낌이 없지 않아 있어요,3
"기승전까지 그뤠잇, 결에서 스튜핏",3.5
오히려 실화바탕 이라는 점이 통쾌함을 반감한다.,3
영화가 재미있으면 그만이지,4
내 도끼 가져오라!,3.5
"하도들 재밌대서..봄..궁금하니깨보늬?
여태아이보늬?
마동석아저씨얼굴 처음으로이렇게 가까이봄, 이아저씨 캐릭터랑상관없이 좀 멋있음
&브레이브정:한국의더락이라며 짠짠짠
생각보다잔인하지않아좋았는데 포스터는 다시좀만들어주겠늬?",3.5
돈이라면 환장하고 그와중에 잡히기는 싫어서 찌질하게 도망가는 장첸이라는 캐릭터의 어디가 매력적이라는건지 나는 봐도 모르겠다. 내 눈엔 하는 짓이 꼭 이명박 같던데. 마동석 맷집 히어로물.,2
배우들이 연기를 잘했는데 - 이게 현실이라니 참 그지같네...,3.5
"딱 기대한만큼, 보여줄만큼은 봉",3
살아넘치는 캐릭터들.,4
"보는 내내 이세상에 마동석이 없었으면 어쩌려고 이런 시나리오를 썼을까 했는데 크레딧 보다가 놀랐다
기획이 마동석이라면 뭐.. 제작 가능했던 영화",2.5
"눈에 뻔히 보이는 스토리.
마동석은 부산행에 이어 세계 서열 0위인듯.",3
기대하고봐도 재밌는영화,4
찌르고 찔리고 피터지고 맞고 싸움,4
"배우들의 연기도 완벽했고, 밀고 당기기도 적절했다. 좋다.
그러나. 이런 세상에선 정말 여자가 설 곳이 없구나.",4
여전히 젠더 감성 역행하는 전형적인 한국 영화,1.5
맨날 조선족은 나와서 사람죽이고 맨날 형사아조씨들은 사람때리고 맨날 맨날,3
다 토막쳐버려,4.5
전형적 한국 형사vs깡패 액션내용. 윤계상 연기가 인상적,3.5
평가할 틈조차 주지 않는 절정의 액션포르노,3.5
"윤계상 너무 무서워오,,,(???)",4.5
옛 영화같이 친숙한 혹은 뻔한,2.5
c,4
딱 포스터 만큼의 퀄리티,1
영화가 끝나고 몰려오는 피로감,3.5
"별 거 없는 영화긴 한데 평점을 높게 준 이유:
팬지였던 내가 윤계상이 배우 한다고 g.o.d 뛰쳐나갈 때 그냥 큰 기대도 안 했었다. 오히려 그룹 해체 된다고 너무 슬퍼했고 기왕 나간거 성공까진 모르겠지만 잘 됐음 좋겠다고 생각했다.
근데 그런 내 생각에 한 방 크게 먹인 영화.
솔직히 윤계상이 배우로 완성 찍은 영화가 아닌가 싶다.
오빠, 수고하셨습니다. 배우 윤계상을 진심으로 응원합니다.",4.5
"너무 무난해서 지겹다
아직 마동석은 주연급은 아닌듯하다, 잠깐의 임팩트로 치고 나가던 배우는 재미있지만 계속 되면 지겨운 법",3
내머릿속 윤계상은 사라지고 장첸만남았다,4
특별하지 않음,3
"흔한 범죄액션물인줄 알았는데 폭력물이었다. 다소 임팩트가 부족하긴 했지만 멋드러질려고 애쓰는 작위적 김치액션보다는 재미난 편. 깊이 없어도 재밌는 이유는 마동석 때문도 있겠지만 그냥 나름 잘 만들어서 그런거 아닐까. 그러나 동네짱짱형사님도 룸싸롱에서 대접받는건 좋아해서 별점 하나 깠음 ㅎ 제발 형사물 범죄물 요딴거에 성상납 좀 안나왔으면.
*나의 일이 될수도 있다는 불안감을 주는 다름 영화들과 다르게 피해자 또한 가해자여서 다소간 마음 가볍게 볼 수 있었음. 거칠고 썩은 물일수록 돈 없는 지역의 티끌에 모여드는게 구조적으로 안타깝다.",3
윤계상 메두사.,3.5
흥행요소가 잘 버무러진 비빔밥,3.5
잔인함과 재미가 함께ㅋㅋ연기 좋쿠요~,4
한국형 슈퍼 히어로물'의 다크호스와 여전히 숙제로 남아있는 혐오적 클리셰에 대하여,3
"1. '범죄도시'의 마석도는 정의로움과는 거리가 먼 수사관이다. 그럼에도 마동석 덕분에 재미진 캐릭터가 되었다. '언터처블'의 엘리엇 네스는 어떤 매수에도 굴복하지 않은 수사관이다. 그러나 당시 상승세이던 케빈 코스트너가 연기했음에도 그리 인상적인 캐릭터는 아니었다. 영화의 완성도와 캐릭터의 매력도가 언제나 일치하는건 아니다.
2. 장첸이 잔혹한 놈인 것을 보여주기 위한 폭력 묘사가 너무 많다.('베테랑'에서도 비슷한 불만이 있었다.) '언터처블'에서 알 카포네가 잔혹한 놈인 것을 알리는데는 방망이로 머리를 패는 장면 하나만으로 확실히 보여주지 않았던가.
3. 비슷한 소재를 다루었으나 완전 허구인 '청년경찰'과는 달리, 이쪽은 실제 사건을 참고한 티는 난다.
4. 보기 전에는 기대감 제로였는데, 보고 나니 과대평가도 과소평가도 할 필요가 없는 그냥 그런 오락 영화였다. 정의로운 수사관을 찾고 싶었다면 주소 잘못 짚었으니 케빈 코스트너의 '언터처블'을 보자.",3
"""혼자야?""
""응 아직 싱글이야""
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",4
역시 마동석. 하지만 내겐 너무 잔인했던 영화.,3.5
통쾌했던 액션!,4
너무 잔인해서 싫었다,0.5
마동석 유쾌 ㅋㅋ,3.5
두 번 봐도 재미있을 영화.,4.5
개굿 - 2017. 11. 11. 롯데시네마 부평역사 5관 14:30,4.5
"마동석의 힘은 대단했다! 
'혼자니?'
'어 아직 싱글이야' ㅋㅋㅋㅋㅋㅋㅋㅋㅋ",4
드디어 꾸준히 작품하던 윤계상 인생영화가 생기나. 마동석 캐릭터가 없었다면 이 영화는 빛이 안났을 듯. 2편도 나왔으면.,3
정사가 불분명한 무협영화를 본듯한 느낌. 압도적으로 시원하다. 이수파 두목 박지환이란 배우의 굉장한 얼굴이 계속 생각난다. 새로운 배우를 찾은 듯.,3.5
마동석은 진리. 윤계상은 나날이 좋아진다.,5
"간만에 잘 뽑힌 오락영화였다. 스토리 연출력보단 케릭터가 살린 영화인듯.
마동석은 그간 보여왔던 똑같은 케릭터였지만, 윤계상의 연기변신을 보여준 장첸과 위성락의 강렬함이 돋보였다. 이런 영화에 갈증을 느낀 시점에서 터진 흥행이라 보여진다. 상대작이 남한산성인것도 한 몫했다고 보여진다. 여성관객은 장첸에 남성관객은 위성락에 매력이 느끼지 않았을까?",3.5
"지루하지 않게 볼 수 있다는 것 외에는 전개방식이 너무 뻔하고, 조폭물 클리셰 덩어리. 작위적인 설정도 계속 보인다. 영화를 본다, 는 것에 의미를 두기에는 아까운 영화. 그만큼 조금이라도 남는 건 없다. 범죄자에 대한 형사의 지나친 폭력(적인 부분)이 멋져 보여야만 하는 게 정상인가...?멋진 주인공 형사도 룸싸롱은 가끔 즐기고... 뇌물도 좀 받고... 하지만 정의롭고 의리파기 때문에 괜찮............?????",1
꿀잼!,4
마동석이 간다 시즌2,3
자극적인 클리쉐와 포르노의 차이는 뭐지?,2
너무 잔인해요ㅜㅜ,3
마동석이라는 장르,4.5
이미지 소모가 걱정된다,3.5
재미있지만 강약조절에 실패 보고나니 너무나도 피곤하다,4
잔인한 영화 이제 못보겠다 ㅠㅠ,1.5
알탕영화의 불쾌함을 윤계상의 재수없음과 마동석의 싸대기와 말장난이 무마했음ㅋㅋ,4
재밌지 아이하니,3.5
무자비하다,4
하도 재밌대서 뒤늦게 봤는데 그냥 마동석이 좋다.,2.5
2017년형 최강 연기!! 더욱더 화려해진 오락액션영화가 드디어 나왔다!!,5
"한국형 오락영화의 재미!
이런 것 꽤 좋고 흥미진진",4
"사람들의 혹독한 별점을 보며 그렇게 별로였나 싶은 영화. 개인적으로 가볍게 재밋게 즐길만한 우수한 킬링타임영화라고 생각. 소재나 전개가 지금은 너무 흔하고 뻔해 식상할 정도지만, 캐릭터를 잘살리는 연출과 연기가 잘 살림.",3.5
생각없이 잼나게 보는 영화,4
상큼하게 터져볼래?,5
"윤계상...아직도 무서워ㅠㅜㅠㅜㅠㅠㅠ 사실좀 억지스러운 부분이 쫌 있었던듯 장첸 개무섭다진짜
조선족영화",3.5
롱런에는 이유가 있다. 익숙한 소재 익숙한 액션 익숙한 스토리지만 그 익숙함 속에서 소소한 재미가 이 영화를 재밌는 영화라고 각인시켜준다,4
지폐 자동차 번호판 버스.. 디테일이 의무는 아니지만 센스를 기하므로,3
.,4.5
"한국영화 흥행은 베테랑, 청년경찰, 범죄도시 처럼",3.5
"속이 시원한, 아무 생각없이 본 영화",4.5
특별할거 없는 조폭영화 속에 배우의 캐릭터성에만 의존한 격,2.5
일 없슴니다.,2
개성과 매력 있는 연기자들 재미있게 봤고 마동석에게 가장 잘어울리는 역활과 영화라 할만함,4
"계상오빠가 흥해서 그저 기쁘네요. 재미는 있는데 그 어린아이로 자꾸 감성팔이 하는거... 이제 좀 진부한데 그만 좀 하지, 여자끼고 노는 것도 마찬가지고",4
시원한 아이스크림,4
"재미있는데 내부자들이니 신세계니 다른 19금 영화를 넘을 정도는 아니다. 일단 두번 보고 싶지가 않다. 마동석을 좋아했지만, 지금 너무 소비가 많이 되고, 항상 비슷한 캐릭터라 아쉽다.",3.5
"꿀잼  
보면서  아니   보고 나오면서  미소가 나는  영화",4
유행은 돌고 도는 것.,2.5
새롭지 않지만 설계가 잘 된 찝찝한 통쾌함,3.5
어느 액션 영화가 그렇듯 통쾌하지만 딱 그 정도인 영화. 그리고 불편함.,3
"조조로 영화봤어요.
무거울수있는 스토리를 중간중간 재미있는 재치로 넘어가고..오랜만에 재미있는 영화 봤네요!",4
고량주를 기대하고 갔는데 소주가 있네,3.5
"마동석에 의한, 마동석을 위한",4
"마블리 짱이야,,, 내가 느와르를 좋아하긴 하지만 이영화는 지루할틈 없이 재밌었다",4.5
"조선족에 대한 racism을 ‘일부’ 극복했으나..
대체 어디부터 손을 대야할까. 
뿌리깊은 강간(군대)문화 미화를. 
강간(군대)문화의 뿌리깊은 미화를.",2
600만? 에휴,2
단짠단짠 영화,4.5
윤계상의 연기변신,3.5
솔직히 뻔한 설정인데 이 설정을 꽤 맛깔스럽게 다듬어놨다 주인공들의 말투나 액션같은 디테일이 살아있다.,3.5
